petition_id,slug,title,created_at,signatures_total,comment_total,state,granularity,n_decision_makers
491425776,demand-a-two-year-moratorium-on-data-center-development-in-posey-county,Demand a Two-Year Moratorium on Data Center Development in Posey County,2026-07-23T05:17:21+00:00,544,6,IN,state,3
491237474,demand-accountability-after-a-georgia-data-center-secretly-drained-30-million-gallons,Demand Accountability After a Georgia Data Center Secretly Drained 30 Million Gallons,2026-05-12T20:10:21+00:00,317,3,GA,state,4
491312979,demand-binding-commitments-before-eastern-kentucky-s-largest-data-center-breaks-ground,Demand Binding Commitments Before Eastern Kentucky's Largest Data Center Breaks Ground,2026-05-29T03:49:49+00:00,298,5,KY,state,5
491404959,demand-clean-backup-power-at-amazon-s-pennsylvania-data-center,Demand Clean Backup Power at Amazon's Pennsylvania Data Center,2026-07-16T02:36:32+00:00,411,2,PA,state,2
491307785,demand-data-center-answers-from-grant-cnty-economic-development,Demand Data Center Answers from Grant Cnty Economic Development,2026-05-26T19:10:20+00:00,154,2,WI,county,3
490833725,demand-emissions-controls-for-150-diesel-generators-at-equinix-data-center-in-hampton-ga,"Demand Emissions controls for 150 diesel generators at Equinix data center in Hampton, GA",2025-10-14T21:09:28+00:00,155,2,GA,city,2
491385067,demand-microsoft-stop-the-endless-noise-pollution-at-fairwater-data-center,Demand Microsoft Stop the Endless Noise Pollution at Fairwater Data Center,2026-07-07T04:08:18+00:00,154,3,,none,1
491408287,demand-oracle-openai-pay-fair-taxes-on-their-43-billion-michigan-data-center,Demand Oracle & OpenAI Pay Fair Taxes on Their $43 Billion Michigan Data Center,2026-07-16T23:20:39+00:00,503,5,MI,state,3
490453444,demand-swatara-township-board-commissioners-to-act-on-data-centers-text-for-mu-district,Demand Swatara Township Board Commissioners to Act on Data Centers Text for MU District,2025-03-05T03:08:01+00:00,9,0,PA,city,0
491310880,demand-transparency-and-protect-jackson-neighborhoods-from-rushed-data-center-rezoning,Demand Transparency and Protect Jackson Neighborhoods From Rushed Data Center Rezoning,2026-05-28T03:10:12+00:00,353,1,MS,state,1
491426592,demand-transparency-before-building-data-centers-in-danville-va,"Demand transparency before building data centers in Danville, VA",2026-07-23T11:17:58+00:00,62,0,VA,city,1
491412740,demand-transparency-for-dc-blox-data-center-construction-and-further-projects,Demand Transparency for DC BLOX data center construction and further projects!,2026-07-18T13:39:09+00:00,553,6,,none,5
491317952,demand-transparency-for-michigan-city-s-data-center-project,Demand transparency for Michigan City's data center project,2026-06-01T02:32:32+00:00,258,2,IN,city,9
490983814,demand-transparency-on-data-center-records-in-pacific-mo-under-missouri-sunshine-law,"Demand Transparency on Data Center Records in Pacific, MO  Under Missouri Sunshine Law",2026-01-24T04:08:45+00:00,660,7,MO,city,1
491113681,deny-or-pause-approval-of-data-center-projects-in-district-7,Deny or pause approval of data center projects in District 7,2026-03-14T17:58:56+00:00,191,2,IL,city,7
491364370,deny-permits-for-american-towers-llc-data-center-and-implement-a-temporary-moratorium,Deny Permits for American Towers LLC Data Center  and Implement a Temporary Moratorium,2026-06-24T18:25:28+00:00,45,1,FL,city,5
490961264,deny-rezoning-for-data-center-in-martindale-brightwood,Deny rezoning for data center in Martindale-Brightwood,2026-01-11T20:49:51+00:00,121,5,IN,city,0
491334561,deny-rezoning-of-plum-farms-for-data-centers-in-hoffman-estates,Deny Rezoning of Plum Farms  For Data Centers In Hoffman Estates,2026-06-08T15:48:20+00:00,3455,31,IL,city,6
491400525,deny-vantage-data-centers-permit-for-32-diesel-generators-in-san-antonio,Deny Vantage Data Centers' Permit for 32 Diesel Generators in San Antonio,2026-07-14T02:24:23+00:00,174,3,TX,state,4
491002952,deny-zoning-and-permits-for-the-proposed-ai-data-center-in-mona,Deny zoning and permits for the proposed AI data center in Mona,2026-01-31T02:20:20+00:00,285,7,UT,city,9
491012998,district-9-residents-oppose-hyperscale-data-centers-in-rural-prince-george-s-county,District 9 Residents Oppose Hyperscale Data Centers in Rural Prince George's County,2026-02-04T11:39:20+00:00,892,20,MD,county,8
491362943,don-t-allow-a-data-center-in-mount-shasta-without-input,Don’t Allow a Data Center in Mount Shasta Without Input,2026-06-23T22:50:57+00:00,744,1,CA,city,0
491067631,don-t-let-a-karen-stop-the-menlo-datacenter,Don't let a Karen stop the Menlo Datacenter,2026-03-06T16:50:42+00:00,12,0,AZ,city,10
490839694,don-t-make-florida-families-pay-for-big-tech-s-data-centers,Don’t Make Florida Families Pay for Big Tech’s Data Centers,2025-10-17T20:31:05+00:00,327,2,FL,state,5
491342942,eliminate-data-centers-across-the-united-states,Eliminate data centers across the United States,2026-06-12T05:00:56+00:00,46,0,,none,2
491052543,eliminate-data-centers-in-lake-county,Eliminate data centers in Lake County,2026-02-25T01:21:18+00:00,38,2,IL,county,3
491316359,enact-a-24-month-moratorium-on-new-data-centers-in-polk-county,Enact a 24-month moratorium on new data centers in Polk County,2026-05-31T00:42:45+00:00,259,8,FL,county,3
491327240,enact-a-6-month-moratorium-on-wallula-gap-amazon-data-center,Enact a 6 month moratorium on Wallula Gap Amazon data center,2026-06-05T04:07:38+00:00,930,12,WA,county,0
491093866,enact-a-moratorium-on-new-data-centers-in-berkeley-county,Enact a moratorium on new data centers in Berkeley County,2026-03-11T21:30:43+00:00,418,0,WV,county,0
491317785,enact-an-18-month-moratorium-on-data-center-development-in-christian-county-il,"Enact an 18-month moratorium on data center development in Christian County, IL",2026-05-31T23:42:59+00:00,1107,8,IL,county,0
491402260,end-the-data-center-construction-in-port-washington-wisconsin,"End the data center construction in Port Washington, Wisconsin",2026-07-14T23:30:45+00:00,38,2,,none,3
491374192,enforce-stricter-regulations-on-ai-development-and-data-centers,Enforce stricter regulations on AI development and data centers,2026-07-01T04:49:17+00:00,53,3,,none,6
491314585,establish-a-moratorium-on-new-data-center-construction-in-alabama,Establish a moratorium on new data center construction in Alabama,2026-05-29T22:32:13+00:00,906,13,AL,state,0
491324278,establish-a-one-year-moratorium-on-data-centers-in-levy-county-florida,"Establish a one-year moratorium on data centers in Levy County, Florida",2026-06-04T01:13:22+00:00,621,11,FL,state,5
491324281,establish-data-center-protections-for-bensalem-residents,Establish data center protections for Bensalem residents,2026-06-04T01:14:16+00:00,109,2,PA,city,0
491327037,establish-zoning-regulations-for-data-centers-in-coles-county,Establish zoning regulations for data centers in Coles County,2026-06-05T01:38:21+00:00,349,0,IL,county,0
491035981,fair-growth-for-loudoun-make-data-centers-pay-their-own-way,Fair Growth for Loudoun: Make Data Centers Pay Their Own Way,2026-02-16T19:27:15+00:00,15,2,VA,county,3
491002318,fenton-township-approve-the-moratorium-on-data-centers,Fenton Township: Approve the Moratorium on Data Centers,2026-01-30T20:15:18+00:00,55,1,MI,state,4
490922772,fight-meta-s-1b-data-center-in-wisconsin,Fight Meta’s $1B Data Center in Wisconsin,2025-12-11T22:09:14+00:00,594,2,WI,state,2
491312084,fix-noise-violations-before-expanding-hyperscale-data-s-michigan-data-center,Fix Noise Violations Before Expanding Hyperscale Data's Michigan Data Center,2026-05-28T17:45:10+00:00,287,3,MI,state,6
491338156,florida-families-should-not-subsidize-coal-for-data-centers-demand-doe-reverse-course,Florida Families Should Not Subsidize Coal for Data Centers: Demand DOE Reverse Course,2026-06-10T03:00:20+00:00,283,0,FL,state,2
491392996,force-desantis-to-freeze-new-data-center-permits-until-the-state-s-study-is-done,Force DeSantis to Freeze New Data Center Permits Until the State's Study Is Done,2026-07-10T14:46:50+00:00,1332,19,,none,4
490965834,form-a-group-to-oppose-the-foristell-data-center,Form a group to oppose the Foristell data center,2026-01-14T23:48:05+00:00,206,1,MO,city,4
491287779,fund-more-libraries-instead-of-ai-data-centers-and-data-centers-in-general,Fund more libraries instead of AI data centers (and data centers in general).,2026-05-19T23:08:44+00:00,47,1,,none,4
491197084,get-data-centers-out-of-arizona,Get data centers out of Arizona,2026-04-19T04:56:45+00:00,391,5,AZ,state,9
491168118,give-arizona-residents-decision-making-power-over-ai-data-centers,Give Arizona residents decision-making power over AI data centers,2026-04-01T15:44:16+00:00,96,1,AZ,state,3
491407379,give-boulder-city-residents-a-voice-stop-the-townsite-solar-2-data-center,Give Boulder City Residents a Voice: Stop the Townsite Solar 2 Data Center,2026-07-16T18:04:57+00:00,812,8,NV,city,0
491261033,give-south-florida-residents-a-say-before-the-next-data-center-breaks-ground,Give South Florida Residents a Say Before the Next Data Center Breaks Ground,2026-05-18T04:32:19+00:00,85,0,FL,state,3
491209734,governor-mills-maine-must-not-let-the-nation-s-first-data-center-moratorium-die,Governor Mills: Maine Must Not Let the Nation's First Data Center Moratorium Die,2026-04-27T16:24:00+00:00,161,1,ME,state,3
491312346,halt-development-of-google-data-centers-in-saint-george-sc,"Halt development of Google data centers in Saint George, SC",2026-05-28T19:53:35+00:00,195,0,SC,city,1
491366444,halt-north-brunswick-township-data-center,Halt North Brunswick Township Data Center,2026-06-25T22:55:47+00:00,1239,14,NJ,city,6
491349737,halt-project-hackman-and-enforce-moratorium-on-data-centers-in-shelbyville,Halt project Hackman and enforce moratorium on data centers in Shelbyville,2026-06-16T02:00:13+00:00,738,9,IN,county,0
491317540,halt-prometheus-data-center-and-build-wyoming-project,Halt Prometheus Data Center and Build Wyoming project,2026-05-31T20:15:10+00:00,218,6,WY,state,2
490855318,halt-the-ai-data-center-development-in-limestone-maine,"Halt the AI data center development in Limestone, Maine",2025-10-27T20:38:03+00:00,30,1,ME,state,2
491212592,halt-the-construction-of-amazon-s-data-center-at-ix-center,Halt the construction of Amazon's data center at IX Center,2026-04-29T12:44:33+00:00,523,6,OH,city,16
491041946,halt-the-implementation-and-expansion-of-data-centers,Halt the implementation and expansion of data centers,2026-02-19T19:07:19+00:00,279,2,,none,1
490459214,halt-the-proposed-data-center-construction,Halt the Proposed Data Center Construction,2025-03-08T04:59:28+00:00,36,0,IN,city,3
37799472,halt-the-rezoning-and-construction-of-a-data-center-near-our-neighborhood,Halt the Rezoning and Construction of a Data Center Near Our Neighborhood,2023-12-18T23:06:25+00:00,266,5,,none,0
491094054,hault-plans-to-accomodate-data-centers-in-bradford-county-pa,"Hault Plans to Accomodate Data Centers in Bradford County, PA",2026-03-11T21:52:57+00:00,294,4,PA,county,3
491315724,healthier-georgia-healthier-families-floyd-county-data-centers,"Healthier Georgia, Healthier Families - Floyd County Data Centers",2026-05-30T16:24:34+00:00,254,1,GA,county,3
491340592,help-fight-the-data-centers-for-douglas-county-ga,Help Fight the Data Centers for Douglas County GA,2026-06-11T00:47:45+00:00,1159,21,GA,county,4
491366586,herkimer-county-data-center-moratorium,Herkimer County Data Center Moratorium,2026-06-26T01:48:31+00:00,123,2,NY,county,0
36370708,historic-chicago-neighborhood-threatened-by-data-center-development-plan,Historic Chicago Neighborhood Threatened by Data Center Development Plan,2023-05-26T02:51:22+00:00,808,0,,none,2
491397339,hold-a-referendum-on-data-centers-in-our-community,Hold a referendum on data centers in our community,2026-07-12T13:35:18+00:00,516,5,GA,county,7
491361768,hold-ai-developers-accountable-for-toxic-data-centers-in-our-neighborhoods,Hold AI Developers Accountable for Toxic Data Centers in Our Neighborhoods,2026-06-23T08:13:19+00:00,34128,439,,none,2
491119945,hold-data-centers-accountable-for-rising-residential-energy-costs,Hold data centers accountable for rising residential energy costs,2026-03-15T17:42:44+00:00,110,0,NJ,city,1
491335668,honor-farmer-bland-s-deed-stop-the-data-center-on-taylor-s-donated-parkland,Honor Farmer Bland's Deed: Stop the Data Center on Taylor's Donated Parkland,2026-06-09T03:12:02+00:00,310,5,TX,state,4
491049861,if-data-centers-come-to-south-carolina-they-must-pay-their-own-way,"If Data Centers Come to South Carolina, They Must Pay Their Own Way",2026-02-23T21:58:21+00:00,118,1,SC,state,0
491151411,implement-a-10-year-moratorium-on-data-centers-in-cape-may-county,Implement a 10-year moratorium on data centers in Cape May County,2026-03-22T23:45:38+00:00,45,0,NJ,county,1
491214837,implement-a-10-year-moratorium-on-data-centers-in-texas,Implement a 10-year moratorium on data centers in Texas,2026-04-30T18:39:06+00:00,70,0,TX,county,3
491390795,implement-a-data-center-two-year-moratorium-in-westover-alabama,"Implement a data center two year moratorium in Westover, Alabama",2026-07-09T13:29:52+00:00,292,3,AL,city,1
491345581,implement-a-moratorium-on-data-centers-in-clay-county,Implement a moratorium on data centers in clay county,2026-06-13T22:22:42+00:00,1017,8,IN,county,3
491187001,implement-a-moratorium-on-data-centers-in-pennsylvania,Implement a moratorium on data centers in Pennsylvania,2026-04-13T16:24:52+00:00,732,3,,none,3
491315546,implement-regulatory-measures-for-sustainable-data-centers,Implement regulatory measures for sustainable data centers,2026-05-30T14:33:19+00:00,34,0,,none,2
491349684,implement-stricter-regulations-on-data-center-development,Implement stricter regulations on data center development,2026-06-16T01:22:30+00:00,189,0,,none,3
490959532,implement-stricter-water-regulations-for-data-centers-in-indianapolis,Implement stricter water regulations for data centers in Indianapolis,2026-01-10T12:00:12+00:00,68,2,IN,city,4
491373060,impose-a-data-center-ban-in-elkhart-county-indiana,"Impose a data center ban in Elkhart County, Indiana",2026-06-30T13:10:09+00:00,1267,14,IN,city,5
491321895,impose-a-moratorium-on-data-centers-in-loyalton-and-sierra-county,Impose a moratorium on data centers in Loyalton and Sierra County,2026-06-03T00:18:50+00:00,393,4,CA,city,5
491133790,impose-stricter-regulations-on-data-centers-in-virginia,Impose Stricter Regulations on Data Centers in Virginia,2026-03-17T22:03:56+00:00,333,3,DC,city,0
491295806,indefinitely-halt-data-center-production-to-prioritize-community-health,Indefinitely halt data center production to prioritize community health,2026-05-21T19:10:59+00:00,295,1,MO,city,3
491312982,indiana-governor-mike-braun-data-center-apocalypse,Indiana Governor Mike Braun (DATA CENTER APOCALYPSE),2026-05-29T03:54:13+00:00,15,1,,none,0
491036353,inform-local-authorities-of-data-center-environmental-impact,Inform local authorities of data center environmental impact,2026-02-17T01:35:27+00:00,2021,40,FL,county,2
491218081,initiate-a-clean-reset-on-data-center-zoning-in-calvert-county,Initiate a clean reset on data center zoning in Calvert County,2026-05-03T00:56:32+00:00,422,2,MD,county,3
491326154,investigate-data-center-growth-transparency-in-ohio,Investigate Data Center Growth Transparency in Ohio,2026-06-04T17:28:44+00:00,46,1,,none,3
490652787,janesville-does-not-need-a-data-center,Janesville Does Not Need a Data Center,2025-07-13T03:58:16+00:00,493,7,WI,city,3
490654993,just-say-no-to-all-new-data-centers-in-arizona,Just say no to all new data centers in Arizona!,2025-07-14T21:30:26+00:00,20,0,AZ,state,1
491240107,keep-ai-data-centers-out-of-idaho,Keep AI Data Centers out of Idaho!,2026-05-14T05:40:39+00:00,1149,20,ID,state,3
490895443,keep-data-centers-and-cryptomine-facilities-out-of-lagrange,Keep data centers and cryptomine facilities out of LaGrange,2025-11-21T16:07:40+00:00,133,2,GA,city,6
490895419,keep-data-centers-and-cryptomine-facilities-out-of-troup-county,Keep data centers and cryptomine facilities out of Troup County,2025-11-21T15:46:14+00:00,364,2,GA,county,4
491363027,keep-data-centers-out-of-fentress-county-tn,"Keep data centers out of Fentress County, TN",2026-06-24T00:21:54+00:00,23,0,TN,county,1
